,body,title,url,newspapaer_uid,host
117,"En medio de la pandemia del Covid-19, Anahí Puente dio a conocer a través de sus redes sociales, que su fiel amigo que debutó en la telenovela ‘Rebelde’, falleció este fin de semana. 
Tras 16 años de amistad, la bella cantante y actriz, mejor conocida por su papel de Mia Colucci en ‘Rebelde’, se vio en el doloroso escenario de despedirse de Rony, su amada mascota. 
En aquel entonces, la ahora esposa de Manuel Velasco Coello vivía en casa de sus padres, junto a su queridísimo perrito, con quien compartió años de eterna alegría. 
Tras su boda con el exgobernador de Chiapas, Rony se quedó a vivir en casa de los padres de Anahí.
Por esta razón, la también empresaria utilizó sus redes sociales para agradecerle a su mamá, Marichelo Portilla, por haber cuidado al pequeño integrante de la familia. 
“Rony, nuestro perrito lindo de 16 años, Acaba de trascender su alma bonita. Mami , gracias a ti tuvo una vida llena de amor y alegrías en esta tierra. Hasta siempre fiel amigo”, escribió la exprimera dama de Chiapas a través de su cuenta oficial de Twitter. 
Tras la triste noticia, los fanáticos de Anahí no perdieron la oportunidad de mostrar su apoyo y cariño a la cantante e incluso algunos se solidarizaron y compartieron en la publicación a sus mascotas que ya trascendieron. 
GALÁN DE TELENOVELA
Es de mencionar que el lindo pomerania de la exintegrante de RDB, hizo su debut en televisión durante las grabaciones de Rebelde. 
En la escena en la que Rony brilló, se puede ver a Mia Colucci recibiendo un regalo por parte de su padre, el cual venía en una caja de cartón. El personaje de Anahí abrió el regalo y descubrió al peludito. 
El fragmento de ese momento tan emotivo fue compartido por la misma actriz en sus redes sociales, para recordar con nostalgia a su fiel compañero de vida. 
Aquí te la dejamos.
Rony , nuestro perrito lindo de 16 años, Acaba de trascender su alma bonita.  Mami , gracias a ti tuvo una vida llena de amor y alegrías en esta tierra. Hasta siempre fiel amigo. 
— Anahi (@Anahi) July 12, 2020
Rony https://t.co/d6c2teceLa
— Anahi (@Anahi) July 12, 2020
",,https://www.elgrafico.mx/espectaculos/anahi-de-luto-le-da-el-ultimo-adios-su-amigo-que-debuto-en-rebelde,eluniversal,www.elgrafico.mx
118,"
Las relaciones sexuales también tendrán que reformularse ante la emergencia sanitaria del Covid-19, pues aunque la enfermedad no es de transmisión sexual, implica el intercambio salival constante. 
La doctora en psicología Nélida Padilla Gámez, de la Universidad Nacional Autónoma de México (UNAM), consideró que mientras no exista una vacuna que prevenga la presencia del Covid-19, o bien un tratamiento farmacológico que atenúe su sintomatología, lo más probable es que las personas opten por entablar relaciones erótico-afectivas con parejas estables. 
La experta en terapia de pareja con enfoques sistémicos sexuales destacó a través de un comunicado la importancia de cuestionar las formas en que nos relacionamos y el compromiso con nuestras parejas, esto con la finalidad de evitar la propagación del virus. 
“El Covid-19 no es una enfermedad de transmisión sexual, pero debe considerarse que se adquiere mediante la saliva, por lo que los besos son una fuente importante de contagio. Además, al estar muy cerca de una persona, nos exponemos a los fluidos que emite al hablar, toser o estornudar”, explicó la sexóloga de la Facultad de Estudios Superiores (FES) Iztacala.
Como consecuencia de la emergencia sanitaria, el miedo puede ser un obstáculo que limite llevar a cabo practicas sexuales. Padilla Gámez comparó este fenómeno con lo que sucedió en la década de 1980 con el Virus de Inmunodeficiencia Humana (VIH), pues fue en 1983 cuando se registró el primer caso de la enfermedad en nuestro país.
También lee: López-Gatell destaca descenso de contagio y defunciones por Covid-19 en el Valle de México
 “Creo que nos encontramos con un fenómeno parecido al que se presentó con el VIH, cuando algunas personas tenían un miedo irracional a relacionarse sexualmente; incluso hoy en día permanece esta reserva en un sector importante de la población”, expuso la académica de la Máxima Casa de Estudios. 
Sin embargo, mencionó que si se toman las medidas adecuadas para prevenir contagios, las probabilidades de contraer la enfermedad se reducirán considerablemente, por ello “se deberán extremar las recomendaciones de higiene y prevención”, determinó la integrante del Grupo de Investigación en Psicología y Salud Sexual de la UNAM.
Por otra parte, Nélida Padilla manifestó que para disfrutar de la sexualidad no es necesario vincularse con una o más personas; en cambio, pensó que el confinamiento ha sido una buena oportunidad para experimentar otros aspectos y otras formas de vida sexual, mediante el autoconocimiento. 
La experta aclaró que sentir placer trasciende de la práctica erótica, pues existen otras alternativas de probar sensaciones satisfactorias, por ejemplo a través de actividades recreativas relacionadas con disciplinas artísticas que pueden ser compartidas entre amigos y familiares.
También lee: El Covid-19 se comporta como una enfermedad de transmisión sexual
“Es fundamental ampliar la percepción de la sexualidad, pues no sólo implica el coito; abarca todo lo que somos, está en lo que sentimos, hacemos, gozamos, pensamos y se puede expresar con emociones, actividades, sentimientos y conductas”, reflexionó la especialista. 
Además exhortó a la población a hacer uso de las diferentes clases de preservativos y de láminas de látex (barreras bucales), así como recomendó el lavado exhaustivo de manos, con agua y jabón, previa y posteriormente de efectuar la relación sexual.
Un aspecto que puntualizó fue evitar entablar contacto íntimo con personas de reciente conocimiento, como otra forma de evitar el riesgo de contraer el SARS-CoV-2.
nrv
","Besos durante el sexo, fuente de contagio de Covid-19",http://www.eluniversal.com.mx/ciencia-y-salud/besos-durante-el-sexo-importante-fuente-de-contagio-de-covid-19,eluniversal,www.eluniversal.com.mx
119,"
Morelia.- Una joven se hizo viral este fin de semana por protagonizar un escándalo en estado de ebriedad a bordo de una combi del servicio de transporte público.
La mujer, apodada en redes sociales como #LadyCombi, fue grabada mientras fumaba y bebía en el asiento delantero de la unidad del servicio público de la ruta Azul.
Su actitud molestó a otras pasajeras que de inmediato le reclamaron al chofer y le pidieron que tomara cartas en el asunto.
En la primera de dos grabaciones, se ve y escucha cuando la chica, después identificada como Wendy GC, encara a las otras usuarias y las amenaza.
Una de las pasajeras, que graba el escándalo, le pide al chofer que no le abra la puerta trasera de la combi para evitar que las agreda físicamente, pero el conductor lo hace.
Al descender –con cerveza y cigarro en mano- la joven se pone más violenta, intenta lastimar a la menor de edad que graba y se lidia a golpes con otra pasajera.
El chofer de la unidad solo pide –desde su asiento- que dejen de grabar, mientras en la parte trasera de la combi crece la pelea entre las dos mujeres.
Tras hacerse público el material en video, los usuarios de redes sociales afirmaron que no es la primera vez que Wendy asume ese comportamiento en estado de ebriedad.
El titular de la Comisión Coordinadora del Transporte, Marco Antonio Lagunas Vázquez, se dijo indignado por la violencia generada y permitida.
Lagunas Vázquez afirmó que el chofer pudo evitar al menos en tres momentos esa situación.
“Primero, el chofer no debió permitir que la muchacha subiera con la cerveza ni el cigarro en la mano, por su seguridad y la de los demás usuarios.
“En segundo, no debió permitir que bajara y en tercero, no abrir la puerta para que la muchacha subiera a agredir a la pasajera”, agregó.
Marco Antonio Lagunas informó que por ello el concesionario y el chofer serán sancionados.
El funcionario estatal indicó que al concesionario de la unidad 63 de la Ruta Paloma Azul se le puede aplicar una multa de hasta 4 mil 300 pesos.
El chofer, de nombre Mauricio N, podría ser sancionado hasta con la pérdida de su trabajo, por incurrir, ambos, en irregularidades.
Lagunas Vázquez explicó que en esa acción se violó el reglamento para la operación del servicio de transporte público.
Además que se omitió la aplicación de medidas sanitarias implementadas para evitar una cadena de contagio de coronavirus, a la que están obligados los transportistas.
“No están cuidando el tema del cubrebocas; permitir que se subiera en estado de ebriedad, que fuera fumando al interior de la combi, permitir la discusión y finalmente la agresión”, reiteró.

 

Surge ""Lady Combi"" en #Morelia. La mujer, identificada como Wendy GC, fue grabada mientras fumaba y bebía en el asiento delantero de la unidad del servicio público de la ruta Azul https://t.co/9gQqazyAnE pic.twitter.com/5NWwxbbq12
 — El Universal Estados (@Univ_Estados) July 13, 2020


afcl/nv
","Joven en estado de ebriedad agrede a pasajeros en Morelia y la llaman ""Lady Combi""",https://www.eluniversal.com.mx/estados/lady-combi-joven-en-estado-de-ebriedad-agrede-pasajeros-en-morelia,eluniversal,www.eluniversal.com.mx
120,"
En el segundo trimestre del año, América Móvil perdió alrededor de 5 millones de usuarios de telefonía móvil en América Latina por el confinamiento, derivado de la pandemia por Covid-19.
“Las medidas de confinamiento adoptadas en toda nuestra región de operación tuvieron un impacto importante en nuestras actividades comerciales, en parte debido al cierre de las tiendas y de los centros de atención al cliente y en parte porque generalmente redujeron la movilidad de la población y, por lo tanto, la demanda de servicios móviles”, detalló la empresa en su reporte trimestral.
En pospago o planes, la empresa perdió alrededor de 500 mil usuarios y en prepago tuvo 4.6 millones de desconexiones.
“Las desconexiones de prepago fueron más importantes en México, 1.7 millones de suscriptores; Perú, 1.0 millón y Ecuador y Guatemala aproximadamente 450 mil cada uno”, detalló.
Lea también: América Móvil prevé reducir inversiones por Covid-19
En cuanto al flujo operativo, la empresa reportó un aumento de 5.9% durante el segundo trimestre, al sumar 82 mil 649 millones de pesos, comparados con los 78 mil 10 millones de pesos reportados en el mismo periodo del año anterior.
Los ingresos se mantuvieron estables al crecer 0.6%, con 251 mil 583 millones de pesos en el periodo, frente a los 250 mil 075 millones de pesos del segundo trimestre de 2019.
La utilidad neta fue de 39.7% en el segundo trimestre,alcanzando los 20 mil 060 millones de pesos, comparados con los 14 mil 362 millones de pesos del periodo entre abril a junio de 2019.
En México, por el confinamiento y la portabilidad numérica, Telcel desconectó a 1.7 millones de suscriptores de prepago y 112 mil clientes de pospago en la plataforma móvil.
Lea también: Llama la atención que América Móvil domine utilidades y dice no tener incentivos para invertir: AT&T
“Nuestros ingresos mexicanos del segundo trimestre disminuyeron 14.2% respecto al trimestre del año anterior a 62.9 miles de millones de pesos, principalmente debido a una caída de 47.1% en los ingresos de equipos móviles”, señaló.
El EBITDAo flujo de operación totalizó 24.4 miles de millones de pesos, una disminución de 10.3% año contra año. A junio de este año, Telcel cuenta con 75.4 millones de usuarios.
cev/ed
",América Móvil pierde 5 millones de usuarios en América Latina por confinamiento,http://www.eluniversal.com.mx/cartera/america-movil-pierde-5-millones-de-usuarios-en-america-latina-por-confinamiento,eluniversal,www.eluniversal.com.mx
121,"
Llevamos años viendo a mujeres delgadas a veces a niveles perturbadores, pero que triunfan dentro de la industria de la moda y ahora en las redes sociales, pero ya es momento de que eso comience a cambiar. La moda debe ser y estar hecha para todo tipo de personas, formas y tallas, no solo para un pequeño segmento de la sociedad o para algún ideal de belleza difícil de lograr.
Los tiempos ya no son los mismo y estos momentos de cambio son el pretexto perfecto para comenzar a ver nuestros cuerpos con otros ojos, valorar lo que somos al natural y dejar fuera estereotipos agresivos y peligrosos para nuestro bienestar. Por muchos años se consideró a la mujer curvy como un símbolo de mala salud, descuido, poca higiene y nulo sentido de la moda, sin embargo una ola enorme de body positive ha venido a cambiar la vida de todas las mujeres, recalcando que un cuerpo es tan hermoso como otro sin necesidad de comparar tallas ni medidas.
Leer también: Style Not Size, el reto que demuestra que no existe la talla perfecta
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por barbie ferreira (@barbieferreira) el 24 de Abr de 2020 a las 11:22  PDT




Al contrario de lo que muchas personas piensan, un cuerpo con curvas puede lograr looks envidiables que proporcionen una figura envidiable, y ojo no nos referimos a que luzcas “delgada”, si no simplemente a lucir tus curvas tal y como son, aprovechadas al máximo con prendas perfectas para ellas.
Las curvas en una mujer son un atractivo único que en opinión de algunas personas es incomparable, así que libérate de estereotipos y lleva tus curvas peligrosas al extremo.  



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Zelma Cherem #curvyzelma (@curvyzelma) el 7 de May de 2020 a las 9:20  PDT




Una de las primeras ventajas más sobresalientes que podemos mencionar es que las mujeres con curvas no necesitan de relleno o de utilizar trucos de moda para realzar la figura, debido a que sus curvas naturales estilizan la figura de una manera muy natural. Los escotes solo hacen que las mujeres con curvas se vean mucho más atractivas. Si deseas acentuar más tu figura no dudes en echar mano de una buena faja.
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Beyoncé (@beyonce) el 26 de Ene de 2020 a las 1:51  PST




Leer también: Chanel presenta a su primer modelo plus size

No necesitas un ejemplo más claro que el de la reina Beyoncé, ¿haz visto sus piernas?, ¡exacto! una piernas curvilíneas que son simplemente naturales. Una ventaja más a la lista de ventajas de los cuerpos curvy es que en ocasiones el volumen tiende a irse directo a las piernas o a las caderas o a el trasero.
Algunas chicas que tienen menos masa corporal y por ende menos curvas puede que vivan intentas rutinas de ejercicio para realzar el volumen de sus piernas, en cambio si tus curvas son naturales necesitas reafirmar y activar tu cuerpo, seguro lucirás una figura sin igual.
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por @kaliuchis el 1 de May de 2020 a las 10:15  PDT




¿Conoces a Kali Uchis?, ella es una cantante de origen colombiano que creció y ha desarrollado su carrera en Estados Unidos. Una de las cosas que más han caracterizado a la cantante son sus curvas pues en más de una ocasión han sido las culpables de que varios medios la culpen de realizarse intervenciones para aumentar el volumen de su trasero. Sin embargo ella ha confesado que gracias a su genética cuando llega a  aumentar de peso lo hace solo de la cintura para abajo y eso le ha dado un derrier tan envidiable. Que buena suerte ¿no?
Ella ha sabido aprovechar este beneficio a la perfección y se ha concentrado en lucir su cintura. SAbemos que sin importar la talla que tengas, la cintura es un arma mortal sobre todo si posees caderas pronunciadas. Así que no dudes en lucir prendas de corte anlo para resaltarlas aún más. Además se ha comprobado que las caderas son una reserva de omega 3.
Ahora ya sabes, un cuerpo super delgado ya es cosa del pasado si tu naturaleza es curvy aprovéchala al cien y luce de maravilla.
 
",Cómo vestirte si eres curvy,http://www.eluniversal.com.mx/de-ultima/tips-de-estilo-para-curvys,eluniversal,www.eluniversal.com.mx
122,"
Con ayuda de dos agencias de la ONU, el gobierno del presidente Andrés Manuel López Obrador busca compras consolidadas de medicamentos fuera de México por 120 mil millones de pesos para los ejercicios fiscales 2021 y 2022.
“Aprovechando que está el doctor Juan Ramón de la Fuente (embajador de México en el ONU) estamos analizando la perspectiva de la compra de medicamentos, a través de una normatividad que tiene la OMS y la OPS, apoyarnos en algunas de las propuestas para la compra para el 2021 y si es posible para 2022”, dijo el secretario de Salud, Jorge Alcocer.  
Al término de un encuentro en Palacio Nacional, que encabezó el presidente López Obrador y donde estuvo presente el embajador De la Fuente, el secretario de Salud dijo que dependerá de los precios de los medicamentos, pero solo para 2021 tienen una bolsa de 60 mil millones de pesos, monto menor de lo que se gastó hace dos años.
Alcocer Varela dijo que estas compras consolidadas en el extranjero podrían representar un porcentaje superior al 80% de los medicamentos que necesita el país.
También lee: Ante Covid, se disparan precios de medicamentos y material de curación
Por su parte, el embajador Juan Ramón de Fuente dijo que se exploran dos agencias de la ONU, la OPS y la UNOPS, Oficina de las Naciones Unidas de Servicios para Proyectos, que se dedican a esto.
“Yo seré en enlace con ambas agencias para que se les hagan llegar las necesidades y se encarguen ellas de conformidad con el derecho internacional y sus propios requisitos que tienen, de transparencia y rendición de cuentas, se hagan las licitaciones correspondientes para los próximos años”.
El diplomático señaló es que la intención del presidente López Obrador es que se hagan ya las adquisiciones a través de esas dos agencias, lo que es una buena decisión, porque de esa forma el Estado no hará directamente licitación por licitación.
“Estas agencias se encargan de ello, prestan su servicio a muchos otros países y los resultados que se tienen son buenos. No se había hecho antes porque había una limitación en la Ley de Adquisiciones, pero ya se hicieron las enmiendas correspondientes para que se pueda hacer”.
De la Fuente destacó que este mecanismo permitirá adelantar algunas de las necesidades del país cuando surjan las vacunas para el Covid-19.
“Por eso me parece que es un paso correcto, porque cuando se generen las vacunas… algunos expertos estiman que podrían salir en el primer semestre del año que entra podría haber ya disponibilidad... y el que México tome esta determinación de hacer compras con presupuestos multianuales a través de estas agencias, es un paso en la dirección correcta porque nos permitirá establecer desde ahora algunas de las necesidades que pueda tener México”.
El director del IMSS, Zoé Robledo recordó que el tema de la compra de medicamentos estaba muy amafiada, sobre todo en la parte de los distribuidores.
“Estos operadores logísticos con nombres de laboratorios, porque en realidad lo que hacían era la distribución, eso nos ha emproblemado durante mucho tiempo Y hoy lo que más se requiere es un trabajo de buena planeación y buena coordinación”.
Robledo dijo que este esquema da la posibilidad de comprar buenos medicamentos a buen precio, objetivos que se plantearon desde un inicio.
kl
",Gobierno de AMLO busca compras de medicamentos por 120 mmdp fuera de México,http://www.eluniversal.com.mx/nacion/gobierno-de-amlo-busca-compras-de-medicamentos-por-120-mmdp-fuera-de-mexico,eluniversal,www.eluniversal.com.mx
123,"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


La Secretaría de Educación de Yucatán (Segey) detalló los criterios que tomará en cuenta para la asignación de lugares en las secundarias con sobre demanda.
Ya previamente informó que el Instrumento de Selección para Alumnos que Ingresan a Secundaria (Isais) queda cancelado definitivamente. 
Criterios para asignar secundaria en Yucatán
La Segey informó que los criterios que aplicaría para asignar secundaria serían los siguientes:

Tener hermanos o hermanas estudiando en el mismo plantel.
Promedio general de primaria reflejado en el certificado de primaria
Promedio de sexto grado
Cercanía del domicilio a la escuela secundaria.

Resultados de asignación de escuela secundaria
La lista de los folios aceptados en las escuelas se publicarán en el sitio: http://www.preinscripciones.segey.gob.mx el 31 de julio de 2020.
Una vez que sean admitidos, los alumnos deben completar el proceso de inscripción.
Deben enviar los siguientes documentos escaneados al correo electrónico de la secundaria asignada. La lista de correos también se publicará el 31 de julio, por lo cual es importante que vayan juntandos los archivos correspondientes.
Los documentos son:

Certificado de primaria
Acta de nacimiento
CURP
Comprobante de domicilio no mayor a 3 meses

Los documentos deben ser enviados en un solo documento pdf. Nombrado con el apellido paterno, materno y nombre (s) del alumno en mayúsculas. Ejemplo: YAM PÉREZ CÉSAR OMAR.
Qué pasa si no alcancé lugar
Los estudiantes que no se preinscribieron en las fechas oficiales y aquellos que no alcanzaron cupo en algunas de las opciones elegidas, podrán solicitar su ingreso en las secundarias que cuenten con cupo disponible del 3 al 7 de agosto.
La lista se puede ver también en la página de preinscripciones citada anteriormente.
Los casos no previstos serán resueltos por la Dirección de Educación Secundaria.
 
",Cómo se asignarán lugares en secundarias de Yucatán,http://www.unionyucatan.mx/articulo/2020/07/07/educacion/como-se-asignaran-lugares-en-secundarias-de-yucatan,eluniversal,www.unionyucatan.mx
124,"Gerson y Álvaro son extorsionadores y homicidas. Ellos mataron a Enrique y a su hijo Jonathan cuando pintaban una camioneta afuera de su negocio, en la alcaldía de Álvaro Obregón de la Ciudad de México.
Gerson, de 24 años, es conocido como extorsionador en los negocios de la colonia Preconcreto. Y es que además de ser delincuente, era vecino de sus víctimas.
Por eso, cuando los testigos del ataque escucharon las detonaciones, enseguida reconocieron al atacante y a su cómplice.
Fue minutos después de la 1:00 de la tarde de ayer cuando padre e hijo, de 48 y 22 años, fueron baleados. Ellos trabajaban en la reparación de una camioneta, la cual estaba estacionada afuera de un taller de hojalatería de la avenida Santa Lucía, cuando los homicidas se acercaron al lugar. Sin decir palabra, dispararon en contra de los trabajadores.
Frente a la mirada de los testigos, los agresores caminaron por calles de la colonia con la intención de escapar.
Pero ahí, los habitantes ayudaron a las víctimas, pidieron una ambulancia y llamaron a la policía, aunque los rescatistas ya encontraron a los dos hojalateros muertos.
Sin embargo, los policías lograron detener a los homicidas. Gerson y Álvaro llevaban una metralleta dentro de una mochila, por eso fueron trasladados a la agencia ministerial, donde permanecen detenidos.
",,https://www.elgrafico.mx/la-roja/extorsionadores-asesinan-padre-e-hijo-con-una-metralleta-en-la-ciudad-de-mexico,eluniversal,www.elgrafico.mx
125,"
Las autoridades en Colorado informaron del hallazgo de una ardilla con peste bubónica, que se puede contagiar a las personas si no se tienen los cuidados pertinentes.
La ardilla fue localizada el sábado en la localidad de Morrison, en el condado de Jefferson, y se le hizo una prueba para peste bubónica a la que dio positivo, de acuerdo con un comunicado emitido por las autoridades de salud del condado. Se trata del primer caso de peste bubónica detectado en el condado este año.
La peste bubónica es una enfermedad infecciosa causada por la bacteria Yersinia pestis, y puede ser contraída por humanos y mascotas. El comunicado de las autoridades de salud del condado Jefferson recordó que “las personas se pueden infectar con la mordedura de pulgas infectadas, por la tos de un animal infectado o por contacto directo [por ejemplo a través de una mordida] con la sangre o tejidos infectados de animales”.
Añadió que los gatos son “altamente susceptibles a la peste y pueden morir si no son tratados de forma rápida con antibióticos"".
""Los gatos pueden contraerla por mordeduras de pulgas, de roedores o la ingestión de un roedor infectado. Los perros no son susceptibles a la peste; sin embargo pueden llevar pulgas infectadas” señaló y pidió a los dueños de mascotas llevarlas al veterinario ante la sospecha de que estén enfermas, así como no alimentar ni aproximarse a animales salvajes.
Los síntomas de la peste pueden ser: fiebre elevada y repentina, escalofríos, dolor de cabeza, náusea y dolor extremo e inflamación de los nódulos linfáticos. Si se diagnostica a tiempo, la enfermedad puede ser tratada eficazmente con antibióticos; de lo contrario, puede ser mortal.
Aunque se le liga con pandemias históricas como la de la Peste Negra, cada año hay casos de peste bubónica en diversos países, y también se han registrado en Estados Unidos, en su mayoría en el suroeste, incluyendo Nuevo México, Arizona y Colorado, de acuerdo con los Centros para el Control y Prevención de Enfermedades (CDC).
Recientemente se constataron varios casos de peste bubónica en China. Las autoridades de la ciudad de Bayannur, situada en Mongolia interior, en el norte de China, anunciaron una serie de medidas tras detectarse a principios de julio un caso de esta enfermedad.
El paciente, un pastor, se encontraba en situación estable en un hospital de Bayannur. Las víctimas habían consumido carne de marmota.
La Organización Mundial de la Salud (OMS) indicó este martes que estaba supervisando de cerca los casos en China y que “por el momento no consideramos que haya un riesgo alto”.
Con información de AFP
agv/ed
",Detectan ardilla con peste bubónica en Colorado,http://www.eluniversal.com.mx/mundo/detectan-ardilla-con-peste-bubonica-en-colorado,eluniversal,www.eluniversal.com.mx
126,"
Mientras la actriz y cantante asegura que se siente apenada, los fans de María León enloquecieron con un video que compartió en redes sociales, donde demuestra su fuerza y destreza mientras de cabeza baila reggaetón. ""Cuando me ponía bien creativa entrenando... nótese mi grado de chiviadez, cómo se nota que soy tapatía"", expresó junto al clip, en el que también se puede ver que quienes la acompañaban en el gimnasio quedaron sorprendidos, algunos hasta le chiflaron por su sexy logro.

 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Cuando me ponía bien creativa entrenando #Handstands #twerkqueen Nótese mi grado de chiviadez, como se nota que soy tapatía jajaja( pero se los comparto para que se rían conmigo) Extraño muchas cosas, entre tantas, entrenar con mis [email protected] que me motivan y y #Barniacs. @michbjar #JOTCH @mau_barniacs @h_barniacs @sensey_martin @patronvirus #Sofi Besito.

Una publicación compartida de  María León (@sargentoleon) el 7 Jul, 2020 a las 11:10 PDT



 

Juan Osorio alecciona a su hijo Emilio
Juan Osorio le da muchas lecciones a su hijo Emilio (los Aristemos), y una de ellas, señala es que él tenga un buen trato con los medios de comunicación, no como artistas que, dice, al principio de su carrera buscan a los medios, pero más adelante huyen de ellos. ""Cuántas veces hemos visto a actores que al principio hasta te buscan para que los entrevistes y pases una nota de ellos y cuando son personas públicas, se les olvidan los inicios y se les olvida que es el trabajo de los periodistas buscarlos"".
 

Decepciona a Bárbara López ayuda a empresa
La actriz Bárbara López está muy molesta porque descubrió que una empresa a la que apoyó en esta temporada incierta por el coronavirus usó este para beneficio propio, en lugar de ver por sus empleados. “De esto me vengo enterando porque una amiga trabajó ahí y me lo platicó y caí en cuenta de cuántas personas deben estar haciendo hoy en día”. La actriz de las Juliantinas no quiere revelar el nombre de la empresa. Sus fans le piden que la exhiba en las redes sociales.

al
 
",María León sorprende con sus habilidades twerk,http://www.eluniversal.com.mx/espectaculos/farandula/maria-leon-sorprende-con-sus-habilidades-twerk,eluniversal,www.eluniversal.com.mx
127,"
Los restos mortuorios de 17 migrantes oaxaqueños que murieron por Covid-19 en Estados Unidos fueron entregados esta domingo a su familia por parte del  gobierno estatal, a través del Instituto Oaxaqueño de Atención al Migrante (IOAM).

Se trata de víctimas de la pandemia sólo del área Tri-Estatal de Nueva York y la repatriación de sus cenizas se logró gracias al esfuerzo que se realiza entre el Gobierno de México y los gobiernos de los estados que registraron el fallecimiento de migrantes en el país del norte. 

Según el IOAM, esta es la primera entrega de urnas y posteriormente habrá un segundo envío por parte de Nueva York; asimismo se realizará el mismo esfuerzo con California, donde hay el mismo número de mexicanos fallecidos.

La directora general del IOAM, Aida Ruiz García, señaló que por indicaciones del gobernador Alejandro Murat, el IOAM habilitó al inicio de esta contingencia, los medios necesarios para brindar una atención inmediata y oportuna a la comunidad migrante y familias oaxaqueñas.



Foto: IOAM

Indicó que a raíz de la pandemia ocasionada por el coronavirus, se ha trabajado con los 50 consulados mexicanos que hay en Estados Unidos, a fin de brindar el apoyo para la gestión y repatriación de restos mortuorios, respetando  las disposiciones sanitarias nacionales e internacionales.

“Esta es una indicación del gobernador Alejandro Murat, de darle todo el acompañamiento a las familias oaxaqueñas, para que sepan que no están solos y cuentan con el apoyo del Gobierno de Oaxaca”, afirmó.

Ruiz García expresó que se brinda asesoría legal y se cubre al 100% el costo de traslado de la Ciudad de México a Oaxaca. 

De estos 17 restos mortuorios, —16 hombres y una mujer respectivamente—, cuatro corresponden a la región de la Mixteca, cinco a Valles Centrales, tres a la Costa, dos a la Sierra Sur, dos al Istmo y uno a la Cuenca del Papaloapan.

La funcionaria explicó que gran parte de los restos de migrantes oaxaqueños fallecidos por Covid-19, han sido reclamados por familiares que radican en ese país. 

Según datos de la Secretaría de Relaciones Exteriores, al corte del 3 de julio, se tienen contabilizados un total de 138 oaxaqueños fallecidos por esta contingencia y mil 606 mexicanos en total, siendo Puebla el estado de mayor afectación con 500 y Guerrero con 173 decesos, respectivamente.

Al hacer entrega de los restos, la Directora General del IOAM recordó a quienes en muchas ocasiones parten de sus comunidades de origen en busca del sueño americano, y que “gracias a su apoyo, trabajo e inquebrantable vocación por servir, han logrado mejores condiciones de vida para sus familias, sin importar el miedo o peligro que esto representa”.
",Entregan restos de 17 oaxaqueños que murieron por Covid-19 en EU; van 138 en total,https://oaxaca.eluniversal.com.mx/sociedad/12-07-2020/entregan-restos-de-17-oaxaquenos-que-murieron-por-covid-19-en-eu-van-138-en,eluniversal,oaxaca.eluniversal.com.mx
